model_path,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB01.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.883381843566895,-9.257039070129395,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB02.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.766327857971191,-9.5108060836792,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB03.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.687006950378418,-9.764307022094727,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB04.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.67032241821289,-9.769895553588867,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB05.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.703332901000977,-9.79797649383545,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB06.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.672102928161621,-9.649046897888184,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB07.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.791326522827148,-9.309433937072754,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB08.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.890872955322266,-9.13090705871582,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB09.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.961448669433594,-9.139283180236816,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB10.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.96696949005127,-9.15307903289795,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB11.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.940579414367676,-9.212806701660156,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB12.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.00631332397461,-9.140493392944336,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB13.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.023167610168457,-9.010028839111328,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB14.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-8.98763656616211,-8.984109878540039,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA02_phB15.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.041237831115723,-8.943315505981445,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB00.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.066405296325684,-9.062456130981445,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB01.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.95689582824707,-9.330734252929688,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB02.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.83763313293457,-9.433107376098633,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB03.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.779096603393555,-9.560412406921387,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB04.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.708224296569824,-9.619927406311035,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB05.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.712158203125,-9.625255584716797,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB06.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.711151123046875,-9.473335266113281,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB07.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.84465217590332,-9.1549711227417,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB08.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.9789457321167,-9.044755935668945,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB09.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.039831161499023,-9.032858848571777,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB10.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.031922340393066,-9.027172088623047,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB11.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.04807186126709,-9.076972007751465,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB12.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.104132652282715,-9.055486679077148,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB13.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.13228988647461,-8.986557960510254,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB14.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.11070728302002,-9.00549602508545,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA03_phB15.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.146284103393555,-8.99238109588623,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB00.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.07056713104248,-9.156479835510254,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB01.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.97115707397461,-9.365324974060059,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB02.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.895364761352539,-9.524300575256348,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB03.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.810354232788086,-9.597417831420898,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB04.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.746782302856445,-9.641077995300293,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB05.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.761826515197754,-9.53572940826416,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB06.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.768095970153809,-9.479098320007324,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB07.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.877223014831543,-9.164297103881836,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB08.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.03535270690918,-9.045494079589844,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB09.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.088132858276367,-9.078902244567871,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB10.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.046350479125977,-9.049674987792969,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB11.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.071983337402344,-9.075113296508789,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB12.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.142967224121094,-9.120584487915039,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB13.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.142715454101562,-9.022639274597168,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB14.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.110807418823242,-9.10958194732666,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA04_phB15.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.160250663757324,-9.136823654174805,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB00.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.034817695617676,-9.248123168945312,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB01.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.909031867980957,-9.541322708129883,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB02.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.832990646362305,-9.720355033874512,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB03.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.773879051208496,-9.753628730773926,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB04.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.742525100708008,-9.780542373657227,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB05.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.740196228027344,-9.737711906433105,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB06.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.743892669677734,-9.662714958190918,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB07.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.874813079833984,-9.249771118164062,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB08.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.038276672363281,-9.056612014770508,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB09.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.060626983642578,-9.117681503295898,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB10.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.035452842712402,-9.100600242614746,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB11.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.06962776184082,-9.116211891174316,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB12.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.108864784240723,-9.142127990722656,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB13.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,No,-9.12294864654541,-9.108295440673828,True
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB14.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.115313529968262,-9.17309856414795,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA05_phB15.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.134182929992676,-9.240968704223633,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB00.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.957953453063965,-9.331121444702148,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB01.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.874462127685547,-9.635597229003906,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB02.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.771854400634766,-9.969136238098145,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB03.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.756507873535156,-10.093734741210938,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB04.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.717719078063965,-10.048481941223145,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB05.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.707267761230469,-10.096565246582031,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB06.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.711628913879395,-9.756016731262207,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB07.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.852805137634277,-9.159428596496582,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB08.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.9706392288208,-9.035290718078613,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB09.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.008949279785156,-9.157367706298828,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB10.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.023229598999023,-9.131837844848633,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB11.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.978370666503906,-9.183464050292969,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB12.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.022778511047363,-9.245534896850586,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB13.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.045802116394043,-9.211862564086914,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB14.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.018733978271484,-9.247685432434082,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA06_phB15.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-9.035812377929688,-9.314678192138672,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB00.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.869915008544922,-9.693839073181152,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB01.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.82164478302002,-10.467036247253418,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB02.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.734445571899414,-10.501860618591309,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB03.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.728174209594727,-10.579610824584961,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB04.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.706649780273438,-10.543701171875,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB05.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.704214096069336,-10.63535213470459,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB06.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.683629989624023,-10.458634376525879,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB07.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.742998123168945,-9.838329315185547,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB08.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.874454498291016,-9.263978958129883,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB09.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.948410987854004,-9.34083080291748,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB10.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.93013858795166,-9.296647071838379,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB11.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.899567604064941,-9.376218795776367,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB12.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.916543960571289,-9.46981430053711,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB13.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.954628944396973,-9.328644752502441,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB14.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.948935508728027,-9.407854080200195,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA07_phB15.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.962240219116211,-9.5189847946167,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA08_phB00.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.846750259399414,-10.017606735229492,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA08_phB01.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.83954906463623,-10.667252540588379,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA08_phB02.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.765857696533203,-10.608946800231934,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA08_phB03.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.755748748779297,-10.616905212402344,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA08_phB04.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.703086853027344,-10.529935836791992,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA08_phB05.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.726057052612305,-10.669184684753418,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA08_phB06.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.683382034301758,-10.477160453796387,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA08_phB07.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.741180419921875,-10.09880542755127,False
/app/DATA/data_scale_exp_400k/unshared,output/phasevar/0/0000_phA08_phB08.png,Is the blue cube closer to the camera than the magenta sphere? Answer with yes or no.,No,Yes,-8.79228687286377,-9.416232109069824,False
