model_path,variant,image,question,ground_truth,prediction,A_logit,B_logit,correct
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.155271530151367,-9.83951473236084,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.098932266235352,-9.857423782348633,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.358919143676758,-10.06323528289795,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.4046630859375,-10.118969917297363,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.533304214477539,-10.289942741394043,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.454928398132324,-10.208812713623047,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.611618995666504,-10.355485916137695,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.632807731628418,-10.389963150024414,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.529295921325684,-10.3634033203125,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.243219375610352,-10.073898315429688,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA04_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.29049301147461,-10.123924255371094,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-11.970844268798828,-9.842350006103516,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.09708309173584,-9.91646957397461,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.088579177856445,-9.857158660888672,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.084300994873047,-9.90765380859375,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-11.83332347869873,-9.627634048461914,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.004886627197266,-9.749831199645996,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.071026802062988,-9.787351608276367,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.27087116241455,-10.010966300964355,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.367761611938477,-10.126676559448242,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.481294631958008,-10.30701732635498,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.382017135620117,-10.216944694519043,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.546340942382812,-10.36843204498291,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.515278816223145,-10.333624839782715,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.465815544128418,-10.319991111755371,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.236406326293945,-10.101675987243652,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA05_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.148466110229492,-10.030847549438477,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-11.794544219970703,-9.806130409240723,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-11.81671142578125,-9.821507453918457,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-11.85442066192627,-9.84405517578125,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-11.847241401672363,-9.84363079071045,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-11.53099250793457,-9.570574760437012,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-11.658743858337402,-9.673755645751953,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-11.751445770263672,-9.649271011352539,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.180826187133789,-9.999835968017578,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.320979118347168,-10.192525863647461,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.376873016357422,-10.356039047241211,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.32012939453125,-10.315926551818848,True
allenai/Molmo-7B-O-0924,obj1_closer,output/phasevar_3/0/0000_phA06_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-12.36689281463623,-10.384811401367188,True
