model_path,variant,image,question,ground_truth,prediction,A_logit,B_logit,correct
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.877554893493652,-9.29420280456543,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.95205020904541,-9.392416000366211,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.021306991577148,-9.51153564453125,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.06886100769043,-9.616270065307617,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.042272567749023,-9.588631629943848,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.27338695526123,-9.88059139251709,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.318679809570312,-9.974472999572754,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.421890258789062,-10.116029739379883,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.374049186706543,-10.067845344543457,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.231958389282227,-9.855693817138672,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.092814445495605,-9.643853187561035,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.88149642944336,-9.312843322753906,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.794461250305176,-9.157952308654785,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.636114120483398,-8.898429870605469,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.591803550720215,-8.850601196289062,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.678948402404785,-8.988724708557129,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.736085891723633,-9.112028121948242,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.824210166931152,-9.233800888061523,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.92480754852295,-9.420476913452148,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.0005464553833,-9.561833381652832,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.975567817687988,-9.541619300842285,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.132630348205566,-9.74589729309082,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.229887008666992,-9.8920259475708,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.328773498535156,-10.036978721618652,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.269759178161621,-9.950878143310547,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.142489433288574,-9.744149208068848,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.013225555419922,-9.540826797485352,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.906055450439453,-9.328643798828125,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.800972938537598,-9.149675369262695,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.643769264221191,-8.914041519165039,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.579414367675781,-8.834502220153809,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.575580596923828,-8.844154357910156,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.681171417236328,-9.013899803161621,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.824517250061035,-9.241375923156738,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.950277328491211,-9.463677406311035,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.057515144348145,-9.653840065002441,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.070798873901367,-9.663836479187012,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.20708179473877,-9.851424217224121,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.314083099365234,-10.009185791015625,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.40713882446289,-10.141586303710938,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.35096263885498,-10.061173439025879,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.18187141418457,-9.79656982421875,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.009807586669922,-9.528396606445312,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.709205627441406,-9.071067810058594,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.623063087463379,-8.925130844116211,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.503264427185059,-8.709480285644531,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.425080299377441,-8.610148429870605,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.432130813598633,-8.61894416809082,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.443796157836914,-8.653576850891113,False
/app/DATA/data_scale_exp_400k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.54151439666748,-8.848516464233398,False
