model_path,variant,image,question,ground_truth,prediction,A_logit,B_logit,correct
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.115334510803223,-10.295212745666504,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.23089599609375,-10.402207374572754,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.28913402557373,-10.498454093933105,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.235307693481445,-10.437532424926758,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.395423889160156,-10.680830955505371,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.446663856506348,-10.714226722717285,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.525139808654785,-10.745944023132324,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.51205062866211,-10.735952377319336,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.50013542175293,-10.778088569641113,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.412574768066406,-10.723908424377441,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA01_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.438465118408203,-10.673614501953125,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.388202667236328,-10.6685152053833,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.505568504333496,-10.730120658874512,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.364238739013672,-10.51834774017334,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.40805435180664,-10.563942909240723,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.144524574279785,-10.364714622497559,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.285466194152832,-10.506528854370117,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.42477798461914,-10.627910614013672,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.371365547180176,-10.60722541809082,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.435554504394531,-10.706645965576172,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.599835395812988,-10.935794830322266,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.554594039916992,-10.853933334350586,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.633307456970215,-10.893481254577637,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.631976127624512,-10.883695602416992,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.716540336608887,-11.061911582946777,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.604947090148926,-10.964128494262695,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA02_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.456130981445312,-10.75100040435791,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.371615409851074,-10.620975494384766,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.480281829833984,-10.722687721252441,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.462403297424316,-10.644344329833984,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.357061386108398,-10.530936241149902,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.219514846801758,-10.395594596862793,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.214201927185059,-10.401299476623535,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.436493873596191,-10.637459754943848,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.370604515075684,-10.633291244506836,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.519765853881836,-10.828453063964844,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.61984920501709,-10.96188735961914,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.589583396911621,-10.878870010375977,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.69534969329834,-10.986183166503906,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.70184326171875,-11.00485897064209,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.77808666229248,-11.152284622192383,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.61861515045166,-10.981773376464844,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA03_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.568974494934082,-10.852700233459473,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.390637397766113,-10.598289489746094,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.517528533935547,-10.766755104064941,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.514451026916504,-10.705775260925293,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.438787460327148,-10.634167671203613,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.325265884399414,-10.445047378540039,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.292855262756348,-10.478859901428223,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.299846649169922,-10.50902271270752,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.4729585647583,-10.746194839477539,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.54839038848877,-10.824146270751953,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.683236122131348,-11.011303901672363,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.626523971557617,-10.892613410949707,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.736294746398926,-11.032194137573242,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.78638744354248,-11.10377025604248,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.799253463745117,-11.179608345031738,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.516304016113281,-10.840677261352539,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA04_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.570838928222656,-10.855756759643555,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.232125282287598,-10.447651863098145,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.395694732666016,-10.645748138427734,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.399904251098633,-10.594630241394043,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.373747825622559,-10.619636535644531,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.082459449768066,-10.238801002502441,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.175419807434082,-10.308184623718262,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.201081275939941,-10.378931999206543,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.366868019104004,-10.624902725219727,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.514609336853027,-10.797345161437988,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.649880409240723,-11.016347885131836,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.567960739135742,-10.880435943603516,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.693815231323242,-11.03245735168457,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.71328067779541,-11.083794593811035,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.726151466369629,-11.116127014160156,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.496179580688477,-10.84839916229248,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA05_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.405691146850586,-10.678521156311035,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.043063163757324,-10.259578704833984,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.105948448181152,-10.375223159790039,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.172994613647461,-10.411974906921387,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.175027847290039,-10.445391654968262,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-11.80665397644043,-10.031184196472168,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-11.904853820800781,-10.080160140991211,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-11.919346809387207,-10.059388160705566,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.273422241210938,-10.472853660583496,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.472946166992188,-10.761980056762695,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.542573928833008,-10.913533210754395,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.496880531311035,-10.82158088684082,False
allenai/Molmo-7B-O-0924,obj1_farther,output/phasevar_3/0/0000_phA06_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-12.525752067565918,-10.801721572875977,False
