model_path,variant,image,question,ground_truth,prediction,A_logit,B_logit,correct
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA00_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.18148422241211,-11.980053901672363,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA00_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.991559982299805,-11.636844635009766,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.563809394836426,-10.940191268920898,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.06482219696045,-10.053179740905762,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.857583045959473,-9.66330337524414,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.082778930664062,-10.085556030273438,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.188109397888184,-10.371252059936523,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.613956451416016,-11.06650447845459,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.573010444641113,-10.937647819519043,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.156617164611816,-11.868073463439941,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.442719459533691,-12.381646156311035,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.693241119384766,-12.804125785827637,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.543295860290527,-12.600587844848633,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.781123161315918,-13.07365894317627,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.757761001586914,-13.06564998626709,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.715768814086914,-12.982141494750977,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.368999481201172,-12.307595252990723,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA01_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.197469711303711,-12.027181625366211,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.75206184387207,-11.264395713806152,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.174480438232422,-10.267199516296387,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.946160316467285,-9.7929048538208,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.325904846191406,-10.486541748046875,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.288240432739258,-10.510296821594238,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.709187507629395,-11.21194076538086,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.689388275146484,-11.125534057617188,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.196564674377441,-11.964409828186035,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.438155174255371,-12.421622276306152,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.610472679138184,-12.688987731933594,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.565048217773438,-12.605177879333496,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.751629829406738,-13.021458625793457,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.728947639465332,-13.000927925109863,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.685413360595703,-12.914259910583496,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.369451522827148,-12.308144569396973,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA02_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.170863151550293,-11.972382545471191,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.572380065917969,-10.868444442749023,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.212835311889648,-10.191696166992188,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.973676681518555,-9.67141056060791,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.161826133728027,-10.074349403381348,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.401456832885742,-10.573860168457031,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.610295295715332,-10.963395118713379,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.567623138427734,-10.873516082763672,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.146665573120117,-11.834307670593262,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.37082290649414,-12.250686645507812,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.580951690673828,-12.58987045288086,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.626038551330566,-12.64262866973877,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.822792053222656,-13.067741394042969,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.807219505310059,-13.061019897460938,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.685836791992188,-12.816472053527832,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.30069351196289,-12.081296920776367,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA03_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.023305892944336,-11.622974395751953,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.478621482849121,-10.705401420593262,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.1276216506958,-10.033671379089355,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.86778736114502,-9.496124267578125,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.091025352478027,-9.971646308898926,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.345348358154297,-10.484122276306152,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.495853424072266,-10.792245864868164,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.419707298278809,-10.655927658081055,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.984414100646973,-11.60853385925293,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.224214553833008,-12.045572280883789,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.474503517150879,-12.434853553771973,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.46029281616211,-12.413366317749023,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.719048500061035,-12.911361694335938,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.721235275268555,-12.94386100769043,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.543272972106934,-12.578761100769043,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.167928695678711,-11.879335403442383,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA04_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.880327224731445,-11.390257835388184,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.426735877990723,-10.579421043395996,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.020855903625488,-9.816384315490723,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.825302124023438,-9.326973915100098,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.990747451782227,-9.707470893859863,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.142021179199219,-10.093856811523438,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.37028694152832,-10.533418655395508,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.39094066619873,-10.555883407592773,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.968542098999023,-11.569657325744629,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.280831336975098,-12.130722045898438,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.571280479431152,-12.559582710266113,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.546577453613281,-12.521377563476562,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.777020454406738,-12.992289543151855,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.750959396362305,-12.951010704040527,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.542505264282227,-12.548673629760742,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-11.15098762512207,-11.793659210205078,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA05_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,A,-10.813387870788574,-11.243302345275879,True
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.17219352722168,-10.116886138916016,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.799774169921875,-9.335477828979492,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.607197761535645,-8.946374893188477,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.670073509216309,-9.176666259765625,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.687877655029297,-9.306222915649414,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-9.994260787963867,-9.942193984985352,False
/app/DATA/data_scale_exp_800k/unshared,obj1_farther,output/phasevar_3/0/0000_phA06_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) farther (B) closer. Answer with a single letter: A or B.",A,B,-10.005420684814453,-9.922186851501465,False
