model_path,variant,image,question,ground_truth,prediction,A_logit,B_logit,correct
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB03.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.668696403503418,-10.564184188842773,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB04.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.616729736328125,-10.498579978942871,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB05.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.524650573730469,-10.417574882507324,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB06.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.4749116897583,-10.547782897949219,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB07.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.163084030151367,-10.251420974731445,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB08.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.050538063049316,-10.103715896606445,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB09.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.794572830200195,-10.044532775878906,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB10.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.771306991577148,-10.037723541259766,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB11.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.837386131286621,-9.946104049682617,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB12.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.972551345825195,-10.00027084350586,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB13.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.942316055297852,-10.048624038696289,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB14.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.17837142944336,-10.256481170654297,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA01_phB15.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.251114845275879,-10.216225624084473,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB00.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.394495964050293,-10.25384521484375,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB01.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.448988914489746,-10.241902351379395,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB02.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.803709983825684,-10.696106910705566,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB03.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.810286521911621,-10.668851852416992,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB04.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.754781723022461,-10.589122772216797,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB05.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.599261283874512,-10.447334289550781,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB06.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.531333923339844,-10.563338279724121,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB07.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.139938354492188,-10.221271514892578,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB08.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.115214347839355,-10.172520637512207,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB09.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.866374969482422,-10.07629108428955,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB10.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.788506507873535,-10.03398323059082,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB11.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.870367050170898,-9.965156555175781,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB12.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.940638542175293,-9.940027236938477,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB13.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.962027549743652,-10.0318603515625,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB14.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.190515518188477,-10.251112937927246,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA02_phB15.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.192903518676758,-10.162345886230469,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB00.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.564477920532227,-10.363323211669922,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB01.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.621322631835938,-10.413357734680176,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB02.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.849407196044922,-10.662582397460938,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB03.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.901742935180664,-10.740053176879883,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB04.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.870142936706543,-10.712843894958496,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB05.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.705159187316895,-10.589194297790527,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB06.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.648578643798828,-10.696202278137207,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB07.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.273035049438477,-10.368070602416992,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB08.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.337178230285645,-10.41671371459961,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB09.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.014781951904297,-10.236749649047852,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB10.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.886834144592285,-10.110678672790527,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB11.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.938021659851074,-10.057841300964355,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB12.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.998492240905762,-9.996074676513672,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB13.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.120369911193848,-10.142902374267578,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB14.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.322487831115723,-10.314273834228516,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA03_phB15.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.445079803466797,-10.324316024780273,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB00.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.563095092773438,-10.316956520080566,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB01.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.613899230957031,-10.401848793029785,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB02.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.84887981414795,-10.643719673156738,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB03.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.753945350646973,-10.580198287963867,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB04.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.865979194641113,-10.757612228393555,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB05.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.675415992736816,-10.646142959594727,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB06.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.569446563720703,-10.661786079406738,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB07.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.271055221557617,-10.389338493347168,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB08.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.286829948425293,-10.345810890197754,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB09.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.0071439743042,-10.227399826049805,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB10.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.890189170837402,-10.093815803527832,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB11.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.91012954711914,-10.00768756866455,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB12.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.996414184570312,-9.980713844299316,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB13.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.1331787109375,-10.125507354736328,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB14.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.308899879455566,-10.254164695739746,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA04_phB15.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.45041561126709,-10.322230339050293,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB00.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.484660148620605,-10.24624252319336,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB01.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.52906608581543,-10.29068660736084,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB02.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.694975852966309,-10.516926765441895,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB03.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.690027236938477,-10.512904167175293,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB04.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.696751594543457,-10.548423767089844,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB05.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.674180030822754,-10.631974220275879,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB06.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.555420875549316,-10.676756858825684,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB07.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.219429969787598,-10.3602933883667,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB08.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.199925422668457,-10.305816650390625,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB09.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.94937515258789,-10.184550285339355,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB10.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.838149070739746,-10.07944393157959,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB11.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.84630012512207,-9.989730834960938,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB12.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.903634071350098,-9.913398742675781,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB13.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.012537956237793,-10.023894309997559,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB14.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.273042678833008,-10.255728721618652,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA05_phB15.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.360569953918457,-10.23453140258789,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB00.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.438178062438965,-10.203591346740723,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB01.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.425291061401367,-10.210434913635254,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB02.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.749702453613281,-10.569684028625488,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB03.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.671234130859375,-10.50326919555664,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB04.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.656262397766113,-10.516462326049805,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB05.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.701382637023926,-10.652016639709473,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB06.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.55431842803955,-10.688495635986328,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB07.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.196206092834473,-10.43124008178711,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB08.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-12.107380867004395,-10.267766952514648,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB09.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.863482475280762,-10.136303901672363,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB10.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.811959266662598,-10.119043350219727,False
allenai/Molmo-7B-O-0924,obj2_closer,output/phasevar_3/0/0000_phA06_phB11.png,"Compared to the green sphere, is the magenta cube closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",A,B,-11.864974975585938,-10.037976264953613,False
