model_path,variant,image,question,ground_truth,prediction,A_logit,B_logit,correct
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA00_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.761219024658203,-9.163301467895508,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA00_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.69467544555664,-9.05667495727539,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA00_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.801078796386719,-9.199047088623047,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA00_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.780563354492188,-9.220846176147461,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA00_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.67519760131836,-9.179034233093262,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA00_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.66189956665039,-9.23090648651123,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.671792984008789,-9.304931640625,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.791013717651367,-9.47977352142334,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.84286117553711,-9.508045196533203,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.86460018157959,-9.535367965698242,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.8978910446167,-9.555395126342773,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.772733688354492,-9.3461332321167,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.659031867980957,-9.131240844726562,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.553655624389648,-8.954562187194824,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.563675880432129,-8.957050323486328,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.628898620605469,-9.039236068725586,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.755969047546387,-9.160563468933105,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.694132804870605,-9.065972328186035,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.830974578857422,-9.232625007629395,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.745869636535645,-9.191780090332031,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.658758163452148,-9.170755386352539,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA01_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.605884552001953,-9.162590026855469,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.651594161987305,-9.24596118927002,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.751709938049316,-9.411541938781738,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.780240058898926,-9.412162780761719,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.714950561523438,-9.313719749450684,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.857476234436035,-9.47231674194336,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.75281047821045,-9.276812553405762,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.650362014770508,-9.058821678161621,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.5278959274292,-8.861443519592285,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.546736717224121,-8.96004867553711,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.627321243286133,-9.050471305847168,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.744059562683105,-9.143905639648438,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.713086128234863,-9.073016166687012,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.828291893005371,-9.225425720214844,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.734481811523438,-9.181952476501465,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.624147415161133,-9.121286392211914,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.586129188537598,-9.107720375061035,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.86778450012207,-9.542491912841797,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.940123558044434,-9.653157234191895,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.016114234924316,-9.735465049743652,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.900958061218262,-9.594138145446777,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.923357009887695,-9.563847541809082,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.837560653686523,-9.424137115478516,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.737802505493164,-9.239252090454102,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.640355110168457,-9.070050239562988,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.655582427978516,-9.118891716003418,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.719367980957031,-9.177474975585938,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.83314037322998,-9.261173248291016,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.77528190612793,-9.186144828796387,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.886529922485352,-9.330734252929688,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.813420295715332,-9.33444881439209,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.833248138427734,-9.413214683532715,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.848347663879395,-9.485955238342285,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.026517868041992,-9.793911933898926,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.037394523620605,-9.819387435913086,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.128540992736816,-9.920269966125488,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.048744201660156,-9.819806098937988,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.885273933410645,-9.562066078186035,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.868781089782715,-9.53500747680664,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.780052185058594,-9.365551948547363,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.607440948486328,-9.120806694030762,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.62662124633789,-9.177961349487305,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.685651779174805,-9.22034740447998,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.740928649902344,-9.250235557556152,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.706161499023438,-9.181748390197754,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.828752517700195,-9.352777481079102,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.808673858642578,-9.420278549194336,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.898802757263184,-9.570719718933105,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.922158241271973,-9.6430025100708,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.132238388061523,-9.927492141723633,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.165567398071289,-9.981301307678223,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.164228439331055,-9.965705871582031,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.11039924621582,-9.908774375915527,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.078495025634766,-9.859169006347656,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.884990692138672,-9.56000804901123,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.694550514221191,-9.255332946777344,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.568462371826172,-9.066740036010742,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.620237350463867,-9.169572830200195,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.721834182739258,-9.25653076171875,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.791388511657715,-9.299942016601562,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.74911117553711,-9.236065864562988,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.90952205657959,-9.46370792388916,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.850580215454102,-9.4835205078125,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-9.926721572875977,-9.614399909973145,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.003053665161133,-9.761666297912598,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.380840301513672,-10.273443222045898,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.371238708496094,-10.264711380004883,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.565591812133789,-10.487196922302246,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.514185905456543,-10.441051483154297,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.561590194702148,-10.493709564208984,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.319244384765625,-10.1412935256958,True
/app/DATA/data_scale_exp_400k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.0250883102417,-9.716123580932617,True
