model_path,variant,image,question,ground_truth,prediction,A_logit,B_logit,correct
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.082711219787598,-9.74876594543457,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.045495986938477,-9.699880599975586,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.023591041564941,-9.665705680847168,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.032320022583008,-9.693743705749512,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.056148529052734,-9.730368614196777,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.073494911193848,-9.761748313903809,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.08775806427002,-9.776912689208984,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.095212936401367,-9.78817367553711,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.103277206420898,-9.805355072021484,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.078853607177734,-9.79069995880127,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA02_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.061247825622559,-9.757237434387207,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.080355644226074,-9.793283462524414,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.078510284423828,-9.792825698852539,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.076772689819336,-9.778931617736816,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.046558380126953,-9.73754596710205,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.051801681518555,-9.729060173034668,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.050759315490723,-9.72708797454834,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.050726890563965,-9.723316192626953,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.015570640563965,-9.681906700134277,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.038384437561035,-9.721084594726562,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.0615816116333,-9.748724937438965,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.074931144714355,-9.778400421142578,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.07461166381836,-9.779603958129883,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.08045482635498,-9.779704093933105,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.107946395874023,-9.82438850402832,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.078812599182129,-9.808572769165039,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA03_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.102221488952637,-9.81382942199707,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.099898338317871,-9.819417953491211,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.0918607711792,-9.812932968139648,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.078396797180176,-9.790091514587402,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.074764251708984,-9.784285545349121,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.037185668945312,-9.717774391174316,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.06219482421875,-9.749876022338867,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.061118125915527,-9.754399299621582,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.028709411621094,-9.704536437988281,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.061697006225586,-9.759222984313965,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.084854125976562,-9.788122177124023,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.083345413208008,-9.802643775939941,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.088898658752441,-9.800982475280762,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.085609436035156,-9.802033424377441,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.108802795410156,-9.83973217010498,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.099142074584961,-9.837775230407715,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA04_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.105266571044922,-9.829835891723633,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.098949432373047,-9.824137687683105,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.080986022949219,-9.813627243041992,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.084884643554688,-9.805854797363281,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.073023796081543,-9.797877311706543,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.068490028381348,-9.781336784362793,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.061549186706543,-9.757925033569336,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.030017852783203,-9.718550682067871,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB07.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.017729759216309,-9.697941780090332,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB08.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.059725761413574,-9.76161003112793,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB09.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.08650016784668,-9.796011924743652,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB10.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.086469650268555,-9.814095497131348,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB11.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.098085403442383,-9.816911697387695,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB12.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.11290454864502,-9.831435203552246,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB13.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.120267868041992,-9.85529899597168,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB14.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.105319023132324,-9.844620704650879,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA05_phB15.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.102970123291016,-9.826937675476074,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB00.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.130167961120605,-9.868990898132324,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB01.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.116318702697754,-9.857854843139648,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB02.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.114299774169922,-9.853412628173828,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB03.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.120963096618652,-9.862738609313965,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB04.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.128125190734863,-9.876452445983887,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB05.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.089835166931152,-9.817712783813477,True
/app/DATA/data_scale_exp_80k/unshared,obj1_closer,output/phasevar_3/0/0000_phA06_phB06.png,"Compared to the magenta cube, is the green sphere closer to the camera or farther from the camera? (A) closer (B) farther. Answer with a single letter: A or B.",B,B,-10.063102722167969,-9.767820358276367,True
