model_path,text,image,Yes_logit,No_logit
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0056.png,-8.951786994934082,-10.391565322875977
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0057.png,-8.949596405029297,-10.623231887817383
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0058.png,-8.933542251586914,-10.564369201660156
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0059.png,-8.952147483825684,-10.414566993713379
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0060.png,-8.959307670593262,-10.467178344726562
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0061.png,-8.919944763183594,-10.39486312866211
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0062.png,-8.861978530883789,-10.283842086791992
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0063.png,-8.860856056213379,-10.607370376586914
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0064.png,-8.90787410736084,-10.977784156799316
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0065.png,-8.915778160095215,-11.448813438415527
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0066.png,-8.83604907989502,-11.382147789001465
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0067.png,-8.84255599975586,-11.268444061279297
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0068.png,-8.868558883666992,-11.248675346374512
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0069.png,-8.89173698425293,-11.297690391540527
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0070.png,-8.87133502960205,-11.116433143615723
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0071.png,-8.973475456237793,-10.863912582397461
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0072.png,-8.988872528076172,-10.615499496459961
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0073.png,-8.98215389251709,-10.783994674682617
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0074.png,-8.931306838989258,-10.72197437286377
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0075.png,-8.959299087524414,-10.636944770812988
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0076.png,-8.969791412353516,-10.771526336669922
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0077.png,-8.923128128051758,-10.687577247619629
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0078.png,-8.844780921936035,-10.754109382629395
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0079.png,-8.928034782409668,-11.040616035461426
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0080.png,-8.927241325378418,-11.000804901123047
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0081.png,-8.928789138793945,-11.553825378417969
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0082.png,-8.818765640258789,-11.315550804138184
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0083.png,-8.820215225219727,-11.195342063903809
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0084.png,-8.840248107910156,-11.260040283203125
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0085.png,-8.861721992492676,-11.30958366394043
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0086.png,-8.831313133239746,-10.97971248626709
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0087.png,-8.90983772277832,-10.668492317199707
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0088.png,-8.97042465209961,-10.429203987121582
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0089.png,-8.951385498046875,-10.619540214538574
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0090.png,-8.925034523010254,-10.592198371887207
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0091.png,-8.962433815002441,-10.462684631347656
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0092.png,-8.958995819091797,-10.633689880371094
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0093.png,-8.903565406799316,-10.607610702514648
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0094.png,-8.845259666442871,-10.669675827026367
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0095.png,-8.92518424987793,-11.036953926086426
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0096.png,-8.90175724029541,-11.238353729248047
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0097.png,-8.919559478759766,-11.79650592803955
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0098.png,-8.768723487854004,-11.582820892333984
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0099.png,-8.778677940368652,-11.413820266723633
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0100.png,-8.787808418273926,-11.389703750610352
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0101.png,-8.78494930267334,-11.31707763671875
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0102.png,-8.779132843017578,-10.982282638549805
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0103.png,-8.848984718322754,-10.682071685791016
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0104.png,-8.892077445983887,-10.432854652404785
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0105.png,-8.910513877868652,-10.77729606628418
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0106.png,-8.856353759765625,-10.667618751525879
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0107.png,-8.872817039489746,-10.616511344909668
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0108.png,-8.875343322753906,-10.77226448059082
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0109.png,-8.850224494934082,-10.77232551574707
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0110.png,-8.791203498840332,-10.830883026123047
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0111.png,-8.868037223815918,-11.306010246276855
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0112.png,-8.89958381652832,-11.390923500061035
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0113.png,-8.926568031311035,-12.202350616455078
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0114.png,-8.825048446655273,-11.771371841430664
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0115.png,-8.814350128173828,-11.585330963134766
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0116.png,-8.819968223571777,-11.568107604980469
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0117.png,-8.84461784362793,-11.552148818969727
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0118.png,-8.796086311340332,-11.120509147644043
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0119.png,-8.826452255249023,-11.057323455810547
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0120.png,-8.916398048400879,-10.32303524017334
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0121.png,-8.913676261901855,-10.919944763183594
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0122.png,-8.850778579711914,-10.922378540039062
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0123.png,-8.888580322265625,-10.751045227050781
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0124.png,-8.89846134185791,-11.06913948059082
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0125.png,-8.853923797607422,-10.996550559997559
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0126.png,-8.802411079406738,-11.142520904541016
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0127.png,-8.892627716064453,-11.5871000289917
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0128.png,-8.86723518371582,-11.389588356018066
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0129.png,-8.936874389648438,-12.269654273986816
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0130.png,-8.853829383850098,-11.890172958374023
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0131.png,-8.847705841064453,-11.737495422363281
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0132.png,-8.814143180847168,-11.715246200561523
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0133.png,-8.868958473205566,-11.823965072631836
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0134.png,-8.822677612304688,-11.473896980285645
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0135.png,-8.871267318725586,-11.367897987365723
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0136.png,-8.899412155151367,-10.729815483093262
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0137.png,-8.896225929260254,-11.058615684509277
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0138.png,-8.852853775024414,-11.161651611328125
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0139.png,-8.86379337310791,-10.933601379394531
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0140.png,-8.893247604370117,-11.215113639831543
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0141.png,-8.833391189575195,-11.062883377075195
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0142.png,-8.78243350982666,-11.274251937866211
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0143.png,-8.880379676818848,-11.580998420715332
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0144.png,-8.911863327026367,-11.901400566101074
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0145.png,-8.90475845336914,-12.106473922729492
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0146.png,-8.772573471069336,-11.736380577087402
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0147.png,-8.771428108215332,-11.547025680541992
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0148.png,-8.793190956115723,-11.654922485351562
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0149.png,-8.800907135009766,-11.67635440826416
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0150.png,-8.746413230895996,-11.355443000793457
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0151.png,-8.81988525390625,-11.355941772460938
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0152.png,-8.84418773651123,-10.90222454071045
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0153.png,-8.891251564025879,-10.879301071166992
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0154.png,-8.848230361938477,-10.988149642944336
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0155.png,-8.890254974365234,-10.745400428771973
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0156.png,-8.87489128112793,-11.081672668457031
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0157.png,-8.834083557128906,-10.977577209472656
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0158.png,-8.76032543182373,-11.221354484558105
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0159.png,-8.878595352172852,-11.689131736755371
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0160.png,-8.914824485778809,-12.144899368286133
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0161.png,-8.96932601928711,-12.514936447143555
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0162.png,-8.859148979187012,-12.399346351623535
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0163.png,-8.808854103088379,-12.116434097290039
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0164.png,-8.796792030334473,-12.130273818969727
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0165.png,-8.828095436096191,-12.076314926147461
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0166.png,-8.815750122070312,-11.905986785888672
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0167.png,-8.85192584991455,-11.815189361572266
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0168.png,-8.806045532226562,-11.261298179626465
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0169.png,-8.86766242980957,-10.87695598602295
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0170.png,-8.867172241210938,-10.891282081604004
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0171.png,-8.897765159606934,-10.729113578796387
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0172.png,-8.905657768249512,-10.919157981872559
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0173.png,-8.87910270690918,-11.142291069030762
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0174.png,-8.831793785095215,-11.592155456542969
/app/DATA/data_scale_exp_400k/unshared,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0175.png,-8.935630798339844,-12.012836456298828
