model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB04.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.75,21.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB05.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.375,21.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB06.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.25,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB07.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.875,22.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB08.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.375,22.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB09.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.875,22.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB10.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,31.375,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB11.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,32.0,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB12.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,31.25,20.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB13.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,31.75,21.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB14.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,31.125,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA01_phB15.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.0,21.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB00.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,25.25,20.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB01.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,25.5,20.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB02.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.625,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB03.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,26.875,20.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB04.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.0,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB05.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,27.125,21.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB06.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.25,22.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB07.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.125,21.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB08.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.0,21.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB09.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.25,22.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB10.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.5,21.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB11.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.75,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB12.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,31.375,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB13.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,31.375,22.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB14.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.75,22.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA02_phB15.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,26.0,20.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB00.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,23.0,19.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB01.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,23.5,19.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB02.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.375,21.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB03.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.375,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB04.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.75,21.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB05.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.5,22.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB06.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.75,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB07.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.0,21.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB08.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.0,21.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB09.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.625,21.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB10.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.0,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB11.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.5,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB12.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.375,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB13.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.875,21.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB14.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.625,22.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA03_phB15.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,23.375,19.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB00.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,22.125,18.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB01.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,23.0,19.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB02.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.0,21.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB03.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,26.375,20.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB04.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.375,21.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB05.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.25,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB06.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.25,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB07.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,25.625,20.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB08.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,25.875,21.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB09.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,27.25,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB10.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.625,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB11.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.25,21.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB12.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.125,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB13.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.5,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB14.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.875,21.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA04_phB15.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,22.125,19.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB00.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,22.125,18.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB01.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,24.0,19.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB02.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.25,21.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB03.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,27.75,21.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB04.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.75,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB05.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.5,21.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB06.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.0,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB07.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,25.875,20.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB08.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,27.0,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB09.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,26.75,20.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB10.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.375,21.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB11.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.875,21.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB12.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.25,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB13.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.625,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB14.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.125,22.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA05_phB15.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,23.375,19.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB00.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,24.125,20.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB01.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,24.875,20.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB02.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.75,22.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB03.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,27.125,21.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB04.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.25,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB05.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.125,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB06.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.625,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB07.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,25.75,20.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB08.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.25,21.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB09.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,27.875,21.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB10.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.5,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB11.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.125,20.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB12.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.375,21.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB13.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.125,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB14.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.25,21.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA06_phB15.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,24.25,19.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB00.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,24.875,20.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB01.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,24.25,19.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB02.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,27.875,21.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB03.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.75,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB04.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.875,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB05.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.125,21.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB06.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.125,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB07.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,27.875,22.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB08.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,27.5,21.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB09.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.375,21.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB10.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.875,21.125,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB11.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.75,21.25,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB12.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,31.375,21.75,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB13.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,30.25,21.0,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB14.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,29.875,21.5,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA07_phB15.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,24.5,19.625,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA08_phB00.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,24.875,20.875,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA08_phB01.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,26.125,20.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA08_phB02.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,27.75,21.375,True
Qwen/Qwen3-VL-235B-A22B-Instruct,obj2_closer,output/phasevar_5/0000_phA08_phB03.png,Is the green sphere closer to the viewer than the cyan cube? Answer with yes or no.,Yes,Yes,28.375,21.625,True
